27722;3759602A-1A88-404E-ABCF-247E381D1670;TSE;GUW;2019-12-26 08:00:00.000;NULL;1;2019-12-25 17:03:39.297
28310;40A18DE9-A05D-4E85-BBA1-35B250AB7787;TSE;CIT;2019-12-26 20:15:00.000;2019-12-29 23:10:00.000;1;2019-12-25 16:12:40.917
29662;7F95727F-2B67-42B8-AC78-CA01EA949D87;ALA;CIT;2019-12-26 07:35:00.000;NULL;1;2019-12-25 14:21:52.220
29487;E3D38DDA-4521-4C24-9FB4-1DD41C9C1FEF;ALA;CIT;2019-12-25 19:35:00.000;NULL;1;2019-12-25 11:29:41.557
28076;92B1CDAE-B662-4081-BC53-8B23CC9AB1A3;CIT;ALA;2019-12-26 22:05:00.000;NULL;1;2019-12-25 11:13:58.263
29705;918FCA3A-E99F-4AA0-97C0-32A14E02EAB6;ALA;GUW;2019-12-26 18:40:00.000;2020-01-06 11:15:00.000;1;2019-12-24 20:52:54.380
29825;13C86DF8-9D57-4CB8-896A-D28B568F0F1C;ALA;PLX;2019-12-25 08:30:00.000;NULL;2;2019-12-24 17:07:34.220
27564;2EE8EE44-8B7E-456E-9BA2-8952C64AE3C2;ALA;GUW;2019-12-24 18:40:00.000;NULL;1;2019-12-24 16:13:57.680
30031;0B5D06F2-A372-41DC-BF39-75534C3A5199;CIT;ALA;2019-12-25 22:05:00.000;NULL;1;2019-12-24 15:36:02.913
29626;2E47B20A-B95C-4FF5-9FF9-D327B21A0721;CIT;TSE;2019-12-25 15:25:00.000;NULL;1;2019-12-24 11:01:22.650
27225;80B0A062-0E4C-49DB-AC75-45602A03336C;AKX;TSE;2019-12-24 16:30:00.000;NULL;1;2019-12-24 08:56:36.743
29850;011EF80D-1F5A-4B98-9818-CEFA364A2829;ALA;KBP;2019-12-27 07:10:00.000;NULL;1;2019-12-23 22:20:48.790
28810;45286F5C-3E68-4A4E-BE69-C4C7F5EDA933;ALA;TSE;2019-12-24 17:45:00.000;2019-12-29 11:30:00.000;1;2019-12-23 21:48:37.640
29731;C90C593E-D881-4F33-ABB7-E27347FBF9EF;GUW;ALA;2019-12-25 21:35:00.000;NULL;1;2019-12-23 20:35:47.687
28098;43EFC66D-D677-47C9-8222-A718D97B6332;AKX;TSE;2019-12-25 10:20:00.000;2019-12-26 14:40:00.000;1;2019-12-23 19:13:00.093
29626;789176D3-334C-4505-ABA4-615FC94B5BE6;CIT;TSE;2019-12-26 17:20:00.000;NULL;2;2019-12-23 18:02:01.617
29040;3E778C7D-5A76-43A9-987C-63F00A21BF8A;TSE;CIT;2019-12-24 15:00:00.000;NULL;2;2019-12-23 14:54:23.633
29039;F344D6A2-91CE-4B48-8E9A-25309B669607;TSE;CIT;2019-12-24 15:00:00.000;NULL;2;2019-12-23 14:54:23.633
28027;F895AB71-2DC2-49D8-A06C-A525CAA81697;ALA;TSE;2019-12-28 07:00:00.000;2020-01-03 15:30:00.000;1;2019-12-23 11:46:09.600
28028;92790C44-FD76-4EE8-81DC-8F34157DD4EB;ALA;TSE;2019-12-28 07:00:00.000;2020-01-03 15:30:00.000;1;2019-12-23 11:46:09.600
28029;55D8785A-3BE7-46EA-AEFD-375D50255FA2;ALA;TSE;2019-12-28 07:00:00.000;2020-01-03 15:30:00.000;1;2019-12-23 11:46:09.600
28030;5AAD57A4-56D3-4256-9CA7-35514FB05EEB;ALA;TSE;2019-12-28 07:00:00.000;2020-01-03 15:30:00.000;1;2019-12-23 11:46:09.600
28027;735EDDA8-2178-4E36-A2AF-054BCDE78365;TSE;KSN;2019-12-28 11:00:00.000;2020-01-03 12:50:00.000;2;2019-12-23 11:03:04.790
28028;58C519C8-DC28-4A85-ADFC-B0277C4B6EFA;TSE;KSN;2019-12-28 11:00:00.000;2020-01-03 12:50:00.000;2;2019-12-23 11:03:04.790
28029;072400F8-0AAC-46FE-AC11-FEEC5878527C;TSE;KSN;2019-12-28 11:00:00.000;2020-01-03 12:50:00.000;2;2019-12-23 11:03:04.790
28030;4B495E3D-C9E2-46C8-ACA2-514B7B6F297F;TSE;KSN;2019-12-28 11:00:00.000;2020-01-03 12:50:00.000;2;2019-12-23 11:03:04.790
27801;6B4A6BAA-C79F-4F4A-8B25-D865F05C5D8D;CIT;ALA;2019-12-23 14:35:00.000;NULL;2;2019-12-23 09:50:08.030
27497;6DBE87DD-5F4C-4359-8586-1AD81A91940F;CIT;ALA;2019-12-23 14:35:00.000;NULL;2;2019-12-23 09:50:08.030
28750;A250E1A2-416E-4259-B3F7-A2623F582C4E;TSE;DMB;2019-12-23 17:15:00.000;2019-12-25 19:30:00.000;2;2019-12-23 01:47:15.577
28204;D6A9C261-F8B7-4327-90C4-D8B15735D2CC;CIT;TSE;2019-12-23 11:40:00.000;NULL;1;2019-12-22 23:24:55.030
29617;D5844547-1C4C-4321-871B-225841BAED28;ALA;IST;2019-12-22 17:55:00.000;2019-12-23 09:40:00.000;1;2019-12-22 15:12:48.307
29775;FA826BBF-8C29-40AF-A096-6B663299EE06;ALA;CIT;2019-12-22 19:35:00.000;NULL;1;2019-12-22 12:20:47.233
27452;4F26F204-7203-4E0E-9EDA-0C79AD148597;DMB;ALA;2019-12-22 21:00:00.000;NULL;2;2019-12-22 11:36:18.197
27350;CF74FD85-8B5B-417E-892F-B2FB07118945;ALA;UKK;2019-12-22 12:25:00.000;NULL;1;2019-12-22 11:10:58.837
27225;E3BD1C6D-222E-4C06-B20C-5B9A67E75AE9;TSE;AKX;2019-12-22 20:20:00.000;NULL;1;2019-12-22 10:27:29.250
28750;CC9DA73F-A6A3-455F-A671-527DB93663C7;TSE;DMB;2019-12-23 17:15:00.000;2019-12-25 19:30:00.000;2;2019-12-22 01:28:28.877
27896;76CB4CF6-23F7-4B50-9F42-E28AD4096D30;TSE;ALA;2019-12-22 07:00:00.000;2019-12-23 12:55:00.000;1;2019-12-21 21:38:32.583
26868;5116A9BF-4E85-4E5F-8C38-E4AD1A176EA9;ALA;GUW;2019-12-24 18:40:00.000;NULL;1;2019-12-21 20:35:47.203
28379;D0863DA9-7052-4E26-B7F4-0B8DC66CDA13;ALA;UKK;2019-12-22 12:25:00.000;NULL;1;2019-12-21 20:31:53.917
26928;9D8BD87D-5E19-433D-AAF0-3E64EEA7EC98;ALA;GUW;2019-12-23 08:05:00.000;NULL;1;2019-12-21 20:31:50.543
29759;8E21788B-DDFF-4752-894E-0D7E1E1A7DD6;UKK;TSE;2019-12-23 17:15:00.000;NULL;1;2019-12-21 20:01:06.120
27801;351644D7-D689-4F96-85F6-36E74F7D7481;ALA;CIT;2019-12-22 07:35:00.000;NULL;1;2019-12-21 16:46:00.807
27497;603136AA-03DA-421F-9409-993D90CFED5C;ALA;CIT;2019-12-22 07:35:00.000;NULL;1;2019-12-21 16:46:00.807
